order,partitions,mf_type,margin_percent,train_RMSE,train_MAE,train_MAPE,test_RMSE,test_MAE,test_MAPE,execution_time
4,17,trapezoidal,0.1,0.04031575771177905,0.032474673233210176,7.732647183434764,0.046548929744519095,0.036178295601823535,6.200188417196091,0.05364990234375
3,17,trapezoidal,0.1,0.04414619349227171,0.03621739181713042,8.139525462841645,0.05049729907384102,0.040091917437176466,6.530362579281499,0.05418586730957031
4,17,bell,0.1,0.044196070401578864,0.03557538562225188,8.81728496355518,0.056061546106668095,0.04355077620362501,7.626829113097794,0.14530658721923828
4,17,gaussian,0.1,0.044196070401578864,0.03557538562225188,8.81728496355518,0.056061546106668095,0.04355077620362501,7.626829113097794,0.1311020851135254
4,17,triangular,0.1,0.044196070401578864,0.03557538562225188,8.81728496355518,0.056061546106668095,0.04355077620362501,7.626829113097794,0.0463712215423584
5,17,trapezoidal,0.1,0.03985664110052429,0.03168993325522013,7.549482936067056,0.05638298913307841,0.04105963057017647,7.214079703644175,0.08040380477905273
2,17,bell,0.1,0.05305911087018823,0.04323577142239974,10.266777280950295,0.056961572495619804,0.046646673353312525,8.554958010199735,0.07503652572631836
2,17,triangular,0.1,0.05305911087018823,0.04323577142239974,10.266777280950295,0.056961572495619804,0.046646673353312525,8.554958010199735,0.027561187744140625
2,17,gaussian,0.1,0.05305911087018823,0.04323577142239974,10.266777280950295,0.056961572495619804,0.046646673353312525,8.554958010199735,0.0965263843536377
2,17,trapezoidal,0.1,0.050488457558049774,0.04128062614996315,10.324190915957939,0.05696920375438014,0.04565228970188235,8.189731986650663,0.028973817825317383
3,17,bell,0.1,0.048416334062512806,0.03988837908257529,9.777259627242163,0.05748374173653018,0.046617307677500025,8.225014734785272,0.11318063735961914
3,17,gaussian,0.1,0.048416334062512806,0.03988837908257529,9.777259627242163,0.05748374173653018,0.046617307677500025,8.225014734785272,0.10964131355285645
3,17,triangular,0.1,0.048416334062512806,0.03988837908257529,9.777259627242163,0.05748374173653018,0.046617307677500025,8.225014734785272,0.03810906410217285
3,15,triangular,0.1,0.054880508462359825,0.04455687357363327,11.244754531505523,0.05791682681273031,0.04775395950828571,9.756969181981077,0.0339658260345459
3,15,bell,0.1,0.054880508462359825,0.04455687357363327,11.244754531505523,0.05791682681273031,0.04775395950828571,9.756969181981077,0.10433506965637207
3,15,gaussian,0.1,0.054880508462359825,0.04455687357363327,11.244754531505523,0.05791682681273031,0.04775395950828571,9.756969181981077,0.0952901840209961
4,15,gaussian,0.1,0.05243449985778038,0.04195491469260588,10.914011022390243,0.05873733749858606,0.04663913952985713,9.671367407512083,0.11399579048156738
