order,partitions,mf_type,margin_percent,train_RMSE,train_MAE,train_MAPE,test_RMSE,test_MAE,test_MAPE,execution_time
3,17,triangular,0.1,1052.2665796519466,813.4727272727271,1179.3541547977657,4133.34338177542,2146.1583333333333,135.8028246503366,0.0072252750396728516
4,7,trapezoidal,0.1,3056.6893074289596,2842.0709677419354,6701.883142553811,4152.166529857234,3332.1000000000004,685.1037029563488,0.0046539306640625
3,7,trapezoidal,0.1,3065.182790895883,2854.3732620320848,6822.031845336523,4160.436920765254,3348.525,686.7396591316477,0.005225658416748047
2,11,trapezoidal,0.1,1779.8212563215493,1221.5238878143134,902.3497652869978,4201.194561616878,2398.6954545454546,123.41312680590093,0.004461526870727539
2,7,trapezoidal,0.1,3041.2963012714913,2805.2670212765956,6872.615078778937,4239.317852162853,3365.2000000000003,685.9772886996386,0.0040357112884521484
5,15,trapezoidal,0.1,2263.9047507535124,1990.0903783783776,5558.465629364357,4254.053135783176,3034.8916666666664,553.0341795693055,0.008756160736083984
4,17,bell,0.1,1070.725079419981,834.8258064516128,1164.6152845707338,4256.753344001349,2238.3416666666667,143.14201406775325,0.025993824005126953
4,17,gaussian,0.1,1070.725079419981,834.8258064516128,1164.6152845707338,4256.753344001349,2238.3416666666667,143.14201406775325,0.025871992111206055
4,17,triangular,0.1,1070.725079419981,834.8258064516128,1164.6152845707338,4256.753344001349,2238.3416666666667,143.14201406775325,0.007911920547485352
4,15,trapezoidal,0.1,2331.4411410509474,2065.4408602150534,5608.349617446813,4266.807011142329,3075.5849999999996,559.5870512815974,0.007636070251464844
3,5,gaussian,0.1,3888.123444899961,3178.3582887700522,4794.159369203802,4302.301273930809,3197.358333333332,494.4113879417355,0.010210037231445312
3,5,triangular,0.1,3888.123444899961,3178.3582887700522,4794.159369203802,4302.301273930809,3197.358333333332,494.4113879417355,0.003830432891845703
3,5,bell,0.1,3888.123444899961,3178.3582887700522,4794.159369203802,4302.301273930809,3197.358333333332,494.4113879417355,0.00760197639465332
4,5,triangular,0.1,4024.6208909286006,3281.348387096773,4719.276401980673,4309.842550681714,3206.224999999999,505.237076125027,0.003915071487426758
4,5,bell,0.1,4024.6208909286006,3281.348387096773,4719.276401980673,4309.842550681714,3206.224999999999,505.237076125027,0.009815692901611328
4,5,gaussian,0.1,4024.6208909286006,3281.348387096773,4719.276401980673,4309.842550681714,3206.224999999999,505.237076125027,0.008678197860717773
5,17,gaussian,0.1,1032.2898141143912,832.3113513513513,1161.3904146446034,4329.80147485617,2317.558333333334,151.83367298667198,0.04238581657409668
5,17,bell,0.1,1032.2898141143912,832.3113513513513,1161.3904146446034,4329.80147485617,2317.558333333334,151.83367298667198,0.03552126884460449
5,17,triangular,0.1,1032.2898141143912,832.3113513513513,1161.3904146446034,4329.80147485617,2317.558333333334,151.83367298667198,0.009695053100585938
2,13,trapezoidal,0.1,3178.425447684748,2847.5644026186583,8142.548029122081,4331.957543905435,3442.1352564102563,814.4035524889619,0.007512807846069336
2,5,bell,0.1,3919.9910923422453,3142.407446808509,4821.980273931289,4378.75372356869,3196.3749999999986,485.80564465102435,0.006424903869628906
2,5,triangular,0.1,3919.9910923422453,3142.407446808509,4821.980273931289,4378.75372356869,3196.3749999999986,485.80564465102435,0.003286600112915039
2,5,gaussian,0.1,3919.9910923422453,3142.407446808509,4821.980273931289,4378.75372356869,3196.3749999999986,485.80564465102435,0.006119251251220703
5,5,gaussian,0.1,4163.571241575634,3360.8518918918912,4684.461493986678,4436.475359073536,3334.5666666666657,505.11052491901535,0.009938716888427734
5,5,bell,0.1,4163.571241575634,3360.8518918918912,4684.461493986678,4436.475359073536,3334.5666666666657,505.11052491901535,0.011852025985717773
5,5,triangular,0.1,4163.571241575634,3360.8518918918912,4684.461493986678,4436.475359073536,3334.5666666666657,505.11052491901535,0.004637718200683594
3,13,trapezoidal,0.1,3168.7541228461773,2840.751542575072,8079.266278591525,4508.221138349181,3608.7897435897435,813.8999384946143,0.00629734992980957
1,11,trapezoidal,0.1,2673.7171938554998,1635.233092833093,900.0242790937348,4558.994700817263,2885.327272727273,109.3910711405782,0.005239009857177734
4,13,trapezoidal,0.1,3152.355813333111,2823.190570719603,7934.898129533279,4568.194579563728,3689.935256410257,809.5316683208141,0.008740663528442383
5,17,trapezoidal,0.1,1522.796290313628,1386.8013990461045,3802.899518025498,4569.404507056265,2844.756862745098,370.05593914774585,0.011621713638305664
4,11,trapezoidal,0.1,1745.2021167408961,1214.6260019550343,908.1542710680917,4603.406625866503,2792.0068181818183,163.23424579967926,0.006873130798339844
1,5,bell,0.1,3844.761880242675,3035.26984126984,4842.099574576771,4633.038727624307,3388.224999999999,478.4365472197779,0.005205392837524414
1,5,triangular,0.1,3844.761880242675,3035.26984126984,4842.099574576771,4633.038727624307,3388.224999999999,478.4365472197779,0.0030782222747802734
1,5,gaussian,0.1,3844.761880242675,3035.26984126984,4842.099574576771,4633.038727624307,3388.224999999999,478.4365472197779,0.004849910736083984
4,15,gaussian,0.1,1417.3456298336694,1260.4150537634403,2658.898541053055,4635.072867999667,2820.558333333333,263.5973664385493,0.022114038467407227
4,15,bell,0.1,1417.3456298336694,1260.4150537634403,2658.898541053055,4635.072867999667,2820.558333333333,263.5973664385493,0.0258328914642334
4,15,triangular,0.1,1417.3456298336694,1260.4150537634403,2658.898541053055,4635.072867999667,2820.558333333333,263.5973664385493,0.00895380973815918
4,17,trapezoidal,0.1,1558.0657865955466,1424.254269449715,3837.403441323601,4664.017889540134,2917.4299019607843,377.8043475841386,0.008591651916503906
3,11,gaussian,0.1,3125.682790304952,2856.8678074866298,7637.614103990773,4740.478824640679,3687.6849999999995,768.4952928566549,0.014052867889404297
3,11,bell,0.1,3125.682790304952,2856.8678074866298,7637.614103990773,4740.478824640679,3687.6849999999995,768.4952928566549,0.03346705436706543
3,11,triangular,0.1,3125.682790304952,2856.8678074866298,7637.614103990773,4740.478824640679,3687.6849999999995,768.4952928566549,0.005032539367675781
3,7,bell,0.1,4252.030423095593,3825.688770053475,9564.862754119515,4858.89851012209,4304.133333333334,977.1497286079999,0.015163183212280273
3,7,triangular,0.1,4252.030423095593,3825.688770053475,9564.862754119515,4858.89851012209,4304.133333333334,977.1497286079999,0.004293918609619141
3,7,gaussian,0.1,4252.030423095593,3825.688770053475,9564.862754119515,4858.89851012209,4304.133333333334,977.1497286079999,0.009602785110473633
1,9,trapezoidal,0.1,2307.630258673737,1755.6197530864197,3205.6672124943384,4896.480272358155,2955.194444444444,304.2708620025783,0.011136054992675781
2,11,triangular,0.1,3428.5182919429244,3182.1521276595736,7703.018710119012,4924.290761947349,3824.7283333333326,773.8469067535611,0.009106636047363281
2,11,bell,0.1,3428.5182919429244,3182.1521276595736,7703.018710119012,4924.290761947349,3824.7283333333326,773.8469067535611,0.012053251266479492
2,11,gaussian,0.1,3428.5182919429244,3182.1521276595736,7703.018710119012,4924.290761947349,3824.7283333333326,773.8469067535611,0.010560750961303711
5,11,trapezoidal,0.1,1791.3174932113297,1276.7809336609337,918.1388904602461,4930.357004735662,2947.4893939393937,184.14371817373717,0.007610797882080078
1,7,trapezoidal,0.1,3530.118572884534,3135.9322751322743,6913.194521209362,4992.390001959649,4123.391666666666,687.0559602377135,0.0028412342071533203
4,11,triangular,0.1,3082.5401817681227,2785.4146236559136,7500.144640230173,5272.374068564052,3893.4449999999997,765.8423752267252,0.006177663803100586
4,11,gaussian,0.1,3082.5401817681227,2785.4146236559136,7500.144640230173,5272.374068564052,3893.4449999999997,765.8423752267252,0.01626276969909668
4,11,bell,0.1,3082.5401817681227,2785.4146236559136,7500.144640230173,5272.374068564052,3893.4449999999997,765.8423752267252,0.019030094146728516
2,7,bell,0.1,4373.9499775082795,3961.9414893617013,9638.475569583892,5307.745636802879,4499.466666666666,976.8533226489268,0.0222625732421875
2,7,gaussian,0.1,4373.9499775082795,3961.9414893617013,9638.475569583892,5307.745636802879,4499.466666666666,976.8533226489268,0.012073516845703125
2,7,triangular,0.1,4373.9499775082795,3961.9414893617013,9638.475569583892,5307.745636802879,4499.466666666666,976.8533226489268,0.003370046615600586
1,11,triangular,0.1,3931.3079996061347,3554.121904761904,7751.615511842644,5338.8247186998005,4511.343333333332,778.7856043701568,0.007200956344604492
1,11,gaussian,0.1,3931.3079996061347,3554.121904761904,7751.615511842644,5338.8247186998005,4511.343333333332,778.7856043701568,0.015094518661499023
1,11,bell,0.1,3931.3079996061347,3554.121904761904,7751.615511842644,5338.8247186998005,4511.343333333332,778.7856043701568,0.009641170501708984
3,9,bell,0.1,4922.02632849477,4541.376470588235,11970.448307121942,5517.323424602428,5016.133333333332,1230.5059404728438,0.013181209564208984
3,9,gaussian,0.1,4922.02632849477,4541.376470588235,11970.448307121942,5517.323424602428,5016.133333333332,1230.5059404728438,0.012459039688110352
3,9,triangular,0.1,4922.02632849477,4541.376470588235,11970.448307121942,5517.323424602428,5016.133333333332,1230.5059404728438,0.004637479782104492
2,9,gaussian,0.1,5000.504202216309,4675.784042553191,12064.0548605289,5549.163105520207,5104.983333333333,1234.4580832364684,0.011731386184692383
2,9,triangular,0.1,5000.504202216309,4675.784042553191,12064.0548605289,5549.163105520207,5104.983333333333,1234.4580832364684,0.005897045135498047
2,9,bell,0.1,5000.504202216309,4675.784042553191,12064.0548605289,5549.163105520207,5104.983333333333,1234.4580832364684,0.010778427124023438
1,17,bell,0.1,1736.9980324272344,1016.0042328042324,1186.8938163681905,5561.128133601432,2948.241666666667,119.54001817500345,0.012029409408569336
1,17,triangular,0.1,1736.9980324272344,1016.0042328042324,1186.8938163681905,5561.128133601432,2948.241666666667,119.54001817500345,0.003791332244873047
1,17,gaussian,0.1,1736.9980324272344,1016.0042328042324,1186.8938163681905,5561.128133601432,2948.241666666667,119.54001817500345,0.01076960563659668
5,7,trapezoidal,0.1,3007.4527119285653,2780.464864864864,6644.303519713394,5640.156268372949,3951.3666666666672,682.4301870180012,0.005181550979614258
1,15,trapezoidal,0.1,2723.073730241884,2405.4003527336854,5794.986159081288,5746.782470608776,4008.4599999999996,568.0412806302375,0.003825664520263672
1,17,trapezoidal,0.1,2385.319153929772,1922.4541549953308,3966.6824537802127,5780.340079796573,3741.64362745098,382.6821233343498,0.004045724868774414
4,9,gaussian,0.1,4885.312335333681,4483.5204301075255,11759.13076867209,5833.97979527412,5202.924999999999,1228.884046601908,0.016541004180908203
4,9,bell,0.1,4885.312335333681,4483.5204301075255,11759.13076867209,5833.97979527412,5202.924999999999,1228.884046601908,0.016087055206298828
4,9,triangular,0.1,4885.312335333681,4483.5204301075255,11759.13076867209,5833.97979527412,5202.924999999999,1228.884046601908,0.0064241886138916016
4,5,trapezoidal,0.1,5765.875728555384,5298.894623655912,13180.252257740873,5847.85898424942,5411.241666666666,1385.1531757197213,0.0040853023529052734
3,5,trapezoidal,0.1,5810.353752606628,5367.209625668446,13416.785794559088,5904.861613456039,5510.916666666665,1389.9183803138362,0.005399227142333984
5,13,trapezoidal,0.1,3115.5013433913964,2764.7467775467776,7867.070558594108,5937.78452524464,4182.460256410257,803.9935440079786,0.008343696594238281
5,7,bell,0.1,3982.7402348335704,3632.4475675675667,9322.555698006712,5946.885141960173,4675.375,976.927706102906,0.014680862426757812
4,7,triangular,0.1,3996.6477079016195,3653.204301075268,9397.095988509567,5946.885141960173,4675.375,976.927706102906,0.0050199031829833984
5,7,gaussian,0.1,3982.7402348335704,3632.4475675675667,9322.555698006712,5946.885141960173,4675.375,976.927706102906,0.013612747192382812
5,7,triangular,0.1,3982.7402348335704,3632.4475675675667,9322.555698006712,5946.885141960173,4675.375,976.927706102906,0.005511283874511719
4,7,gaussian,0.1,3996.6477079016195,3653.204301075268,9397.095988509567,5946.885141960173,4675.375,976.927706102906,0.012331724166870117
4,7,bell,0.1,3996.6477079016195,3653.204301075268,9397.095988509567,5946.885141960173,4675.375,976.927706102906,0.013692855834960938
5,5,trapezoidal,0.1,5709.327988280988,5201.089729729728,13071.215799979547,6069.082913955506,5444.044999999999,1377.6608952941108,0.0044078826904296875
1,15,gaussian,0.1,2347.2493596552786,1705.6021164021163,2743.3525433292493,6100.849227088526,3652.3666666666663,256.88984492421605,0.009956836700439453
1,15,triangular,0.1,2347.2493596552786,1705.6021164021163,2743.3525433292493,6100.849227088526,3652.3666666666663,256.88984492421605,0.00391077995300293
1,15,bell,0.1,2347.2493596552786,1705.6021164021163,2743.3525433292493,6100.849227088526,3652.3666666666663,256.88984492421605,0.010658025741577148
5,15,bell,0.1,1311.6253131752837,1209.236756756756,2637.84268450452,6147.3092529713085,3184.1416666666664,263.8024476006961,0.029091596603393555
5,15,triangular,0.1,1311.6253131752837,1209.236756756756,2637.84268450452,6147.3092529713085,3184.1416666666664,263.8024476006961,0.00850367546081543
5,15,gaussian,0.1,1311.6253131752837,1209.236756756756,2637.84268450452,6147.3092529713085,3184.1416666666664,263.8024476006961,0.026861906051635742
1,9,bell,0.1,5251.853029613078,4928.241269841269,12135.3166538939,6203.274884419249,5649.049999999999,1238.0795581890752,0.010945558547973633
1,9,gaussian,0.1,5251.853029613078,4928.241269841269,12135.3166538939,6203.274884419249,5649.049999999999,1238.0795581890752,0.006781101226806641
1,9,triangular,0.1,5251.853029613078,4928.241269841269,12135.3166538939,6203.274884419249,5649.049999999999,1238.0795581890752,0.002717733383178711
1,7,triangular,0.1,4628.739849422009,4070.7527336860667,9695.740780284925,6213.154904433131,5193.052777777778,980.3235490245085,0.003024578094482422
1,7,gaussian,0.1,4628.739849422009,4070.7527336860667,9695.740780284925,6213.154904433131,5193.052777777778,980.3235490245085,0.0065114498138427734
1,7,bell,0.1,4628.739849422009,4070.7527336860667,9695.740780284925,6213.154904433131,5193.052777777778,980.3235490245085,0.00566411018371582
1,13,trapezoidal,0.1,3638.416523597319,3305.0505494505496,8193.91944429689,6409.608067872611,4968.5608974358975,823.5064105148524,0.004468202590942383
1,5,trapezoidal,0.1,6143.453069293492,5628.575238095235,13600.400638997382,6746.891913678969,6061.07,1392.0027480931649,0.003294229507446289
5,11,gaussian,0.1,3044.18753753515,2722.8618378378374,7434.876808154999,6829.823887544002,4607.533333333333,766.019696116934,0.019835472106933594
5,11,bell,0.1,3044.18753753515,2722.8618378378374,7434.876808154999,6829.823887544002,4607.533333333333,766.019696116934,0.025537967681884766
5,11,triangular,0.1,3044.18753753515,2722.8618378378374,7434.876808154999,6829.823887544002,4607.533333333333,766.019696116934,0.00811624526977539
2,5,trapezoidal,0.1,5904.453787510115,5426.226595744679,13519.713226053165,6958.921730186844,5995.676666666666,1393.0223600330833,0.0028955936431884766
5,9,gaussian,0.1,4858.893539847066,4446.84108108108,11662.301545958231,7615.193379794545,5911.25,1223.4908494087022,0.01615118980407715
5,9,bell,0.1,4858.893539847066,4446.84108108108,11662.301545958231,7615.193379794545,5911.25,1223.4908494087022,0.017706632614135742
5,9,triangular,0.1,4858.893539847066,4446.84108108108,11662.301545958231,7615.193379794545,5911.25,1223.4908494087022,0.006413459777832031
