order,partitions,mf_type,margin_percent,train_RMSE,train_MAE,train_MAPE,test_RMSE,test_MAE,test_MAPE,execution_time
1,11,bell,0.1,10074.536479109915,7975.668465608464,13.28665296688634,11058.705858432682,8836.609166666667,10.711447142167236,0.009968280792236328
2,11,bell,0.1,8823.140493790515,6969.303404255319,12.210824878774302,11120.377597615934,8524.147083333333,10.359526614572374,0.014210939407348633
2,11,triangular,0.1,8823.140493790515,6969.303404255319,12.210824878774302,11120.377597615934,8524.147083333333,10.359526614572374,0.004823923110961914
2,11,gaussian,0.1,8823.140493790515,6969.303404255319,12.210824878774302,11120.377597615934,8524.147083333333,10.359526614572374,0.013975143432617188
4,17,trapezoidal,0.1,5451.286180490933,4020.986654016445,7.046326615028639,11121.959953670466,7613.13284313725,8.232352793547584,0.012877464294433594
4,13,trapezoidal,0.1,6106.390790866882,4860.454342431762,9.90497968893291,11157.551086466969,8653.424679487178,10.235785017077621,0.010984182357788086
3,17,bell,0.1,6142.505125534839,4475.992045454546,7.391704189859522,11182.860662850966,8227.555729166666,9.77296827156417,0.02779984474182129
3,17,gaussian,0.1,6142.505125534839,4475.992045454546,7.391704189859522,11182.860662850966,8227.555729166666,9.77296827156417,0.026134967803955078
3,17,triangular,0.1,6142.505125534839,4475.992045454546,7.391704189859522,11182.860662850966,8227.555729166666,9.77296827156417,0.011291980743408203
3,9,triangular,0.1,10523.93020388073,8657.353609625668,17.43107603835145,11297.414211953916,9233.560416666665,12.29767477414316,0.00504755973815918
3,9,bell,0.1,10523.93020388073,8657.353609625668,17.43107603835145,11297.414211953916,9233.560416666665,12.29767477414316,0.0167539119720459
3,9,gaussian,0.1,10523.93020388073,8657.353609625668,17.43107603835145,11297.414211953916,9233.560416666665,12.29767477414316,0.015434980392456055
1,11,trapezoidal,0.1,9704.312790949933,7465.519624819624,11.32255629276023,11298.485627132299,8860.32840909091,10.526966398029451,0.004281044006347656
